speaker_id,line_num,line_str
208,44,Okay.
208,45,"All right. So when we wanna use our materials the way they should be, a good example of that, remember, is we can use our computers when we're doing math games, but when we're not doing math games, we don't wanna be on the computers. Right? Okay, great. All right. So that was all of our classroom norms. Cool. So we wanna remember that we keep following these so we can respect each other and have a good learning environment, kind of like Jayla was saying earlier. Um, and, and."
209,0,And start simulation.
209,1,"Hi guys. Can you hear me? Everything good? Awesome. Okay, so we're going to establish our classroom norms today."
209,2,Okay.
209,3,"First, are there any suggestions that you all can think of that you would like to talk about for having as our classroom norms?"
209,4,"Uh, let's see. Well answer. I don't have an answer."
209,5,"Okay. I can answer, I can give y'all some ideas that I have come up with and see how you think with it."
209,6,"Sound good? So, well I just, I don't have anything to say. Mina."
209,7,"Okay. Mina. I, me, I'm over here also. Okay. Thank you. So we can actually, a first norm that I was thinking of is when the teacher is talking, that you could technically look towards me. So I know that you're listening and then we can engage with each other."
209,8,Okay.
209,9,How does that sound?
209,10,Sounds good. Awesome.
209,11,Yep.
209,12,Okay.
209,13,"So another one next, another one I was thinking of is when we want to speak we can raise our hands."
209,14,Okay. Sounds good.
209,15,Awesome. Third? Yes. Jayla?
209,16,"I was thinking maybe like, no texting in"
209,17,"Class. Okay. That I agree with that one. I forget cell phones exist sometimes, um, for younger kids now. Oh. So,"
209,18,"Oh, whoa. I wanted to say, um, how do you feel about like, um, chemistry and like science and stuff? Hey"
209,19,Carlos. Oh
209,20,Yes.
209,21,"Um, how about we put that conversation off to a little bit later?"
209,22,Okay.
209,23,"And we can get through the classroom door. So I definitely wanna hear how chemistry sounds. All right. So, but did anybody else have any suggestions?"
209,24,"Why don't you talk, uh, you be quiet. Stop. Tell me what to do."
209,25,"Okay, so 1, 2, 3 eyes on me."
209,26,Okay. Sorry.
209,27,"Sounds great. Okay, so we have what two have we, can someone tell me the two we thought of right now?"
209,28,"I'm sorry, I didn't, what was that last?"
209,29,What norms have we decided so far? We have no texting in class. Yep. What's another one?
209,30,"Um, be respectful of like other people's opinions. Myself."
209,31,Okay. Good one. That's a good one. I like that one. Cool.
209,32,"Um, thank"
209,33,"You. And how can we show our respect to others? How, what are some things we can do so that people know that we're respecting their opinions?"
209,34,"Um, like, you know, respecting their opinion. Like if you don't agree with them, you know, hear 'em out and if you disagree, talk about it like civilly, you know, oh, are we gonna have a science fair this year? That's what I meant to ask before."
209,35,"Um, sh I actually don't know. I soon will be later in the semester."
209,36,I have ideas. I'm just saying.
209,37,Awesome. Do you have any class norm ideas?
209,38,What's that?
209,39,Do you have any ideas for the class norms?
209,40,"Yeah. Yeah. Uh, show up on time."
209,41,"That's a good one. I like that one. Um, cause that shows we have respect for each other and the class and make sure everything, yeah. Going smoothly. Um, what I thought of is to use kind words when we're speaking to our friends and our classmates because that's another way to show respect and we can act kindly towards them."
209,42,"This is boring. Why are we doing this? I'm sorry, I forgot"
209,43,We are doing this So we can have a productive school year and we can go on and have this set up now so we don't have to deal with it later.
209,44,Fair enough. Fair enough. Okay. Gotcha.
209,45,Okay.
209,46,Makes sense.
209,47,So last four I believe. Are there any more you can think of?
209,48,"Always be like, ready to work. That'd be good."
209,49,"Okay. And how can we, how what does that look like?"
209,50,What does it look like? Mina. Lemme tell her I'm trying to talk to her. Sarah mean like maybe Will has to learn how to be quiet cause he doesn't know. How does his mom teach him? Okay.
209,51,"Okay. Um, enough that's stop doesn't really follow her kind words Norm. Um, so how can we reword that?"
209,52,Okay.
209,53,To be not aggressive.
209,54,"Sorry. Um, so anyway, sorry I lost track."
209,55,"Um, it's okay. And"
209,56,Then I have a contentious relationship. I think it's alright. Cool.
209,57,Glad you're aware
209,58,Of it. And end simulation. Okay.
210,0,Good. Begin simulation.
210,1,Good afternoon class. How are we doing today?
210,2,"Good,"
210,3,"How are you? I'm fine, thank you. It's great to have all of you with me today. Uh, we are a couple weeks into the semester, but I thought it would be a good idea for us to review some of our classroom norms. Um, so I wanna get right into it. So I wanna remind you guys that one of our first classroom norms is to raise a quiet hand when you have a question or something to contribute. Um, why do you think we decided that that was a good classroom Norm to have"
210,4,"Answer? I don't wanna answer. I don't have an answer. Come on. You need to participate, mark, come"
210,5,"On. Well, you know, as I hear someone talking, um, while we're waiting for someone to raise a by hand, that will take me into one of our other classroom rooms, which is to be respectful of each other. And that would mean to not talk when someone else is talking or to just give someone a couple minutes to get their thoughts together before they decide to contribute."
210,6,Sorry.
210,7,"That's okay. Text. Oh yeah. Another one of our classrooms, like I just said, is about being respectful and one of the ways that we can be respectful to each other in our class, but, um, our teachers is by not using our phones in class, Emily. Okay."
210,8,Gotcha. But
210,9,"Anyway, yeah. Thank you so much. I appreciate that. Sorry. Oh, I'm so glad that you use your kind words cuz that is one of our, our other classroom norms is using kind words. And so,"
210,10,"Oh, I was, I wanted to ask you to cue, are we"
210,11,"Carlos, are we"
210,12,"Gonna have a, um, like a,"
210,13,"What, what was one of the first classroom norms that we talked about just now?"
210,14,"Oh, I'm sorry. You know, so I'm kinda a, like a, a science junkie."
210,15,"I I get that. Carlos, I would love to hear what you have to say, but I'd like for you to raise a quiet hand so we can demonstrate those classroom norms. Okay."
210,16,I'll stop.
210,17,I don't want you to stop. I would just like for you to raise a quiet hand and then I can call on you. Gotcha.
210,18,"Gotcha. Lena, where"
210,19,Do you go? Carlos? Carlos? What do you have to contribute?
210,20,"Uh, yeah, I was just saying, um, science. I love science."
210,21,"Oh, I do. I love science as well. Why do you love science so much, Carlos? Yes."
210,22,"Hey, stop telling me what to do. Okay. Can you look"
210,23,"Embarrassing? Will, yes. Can you remind me of one of the classroom norms that we just talked about?"
210,24,"Yes. Um, to be respectful"
210,25,And how can we show Carlos that we are being respectful of him right now?
210,26,"Uh, to, to not, um, interrupt."
210,27,"Wonderful. Thank you. So can we give Carlos the flow one more time so you can tell us why he loves science so much,"
210,28,"Much appreciate it. Um, no, so I was just thinking, um, I dunno if we're like, uh, gonna be doing a lot of science in here or what are you, what are your, what are your thoughts?"
210,29,"We will definitely be addressing some science in this classroom, but for right now, and I just wanted to make sure that everybody was on the same page, just so I thought we should Gotcha. Take a couple minutes to talk about our classroom."
210,30,"What about, uh, like science fairs? Like would you be that as like an idea going forward?"
210,31,That would be wonderful. Carlos. Does anyone else have any contributions that they wanna make to this?
